idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
68,2.8651764572629084,14.991597245534262,1.584962500721156,3,3,1204.5189067864937,474.8488587969933,3.536636414875429,16.518264682003064,1
69,1.0963831274171494,13.92403861454555,1.584962500721156,3,3,372.76967940724154,86.91018478804754,5.289136886733524,5.211478774002899,5
70,2.2291061664155376,14.785033594767253,1.584962500721156,3,3,1181.1640878460032,469.3959577951084,3.5163490827536736,16.482971954003006,1
71,2.1217847255167444,14.322843142918178,1.584962500721156,3,3,1173.2214195149772,245.78432722946454,5.773377671146852,16.22173987899805,2
72,2.3936407088985048,15.517932351430257,0.9182958340544896,2,3,1190.925686679175,475.20043077654856,3.506154476192339,16.508374749999348,2
73,2.5546815681147077,14.555949611663818,1.584962500721156,3,3,1182.861471940606,473.708825538254,3.4970222384955014,16.189367648999905,3
74,2.2837605412801105,14.816597499847411,1.584962500721156,3,3,1138.13753810332,470.44798780790325,3.419263271603263,15.629799742000614,2
75,1.4478495727991685,14.727111387252808,1.584962500721156,3,3,692.6242013528855,123.66196854994618,6.600947562735422,9.56056722699941,4
76,2.8426132915510487,14.816977144877116,-0.0,1,3,1160.3387951164543,471.0980078067992,3.4630517979017177,16.17585099900316,3
77,3.0949321435972936,15.34693735037277,1.584962500721156,3,3,967.7094342011928,418.84865317211086,3.3104035953615623,13.452649324000959,3
78,2.345513355713792,14.952616110080626,1.584962500721156,3,3,621.3941085991974,130.94455582673447,5.745474943008891,8.631146100000478,4
79,2.195820004153665,14.821325760076542,1.584962500721156,3,3,874.8279346741743,317.2243715307866,3.7577576415476406,12.091484836000745,2
80,0.8118335521966219,13.71139422893524,0.9182958340544896,2,3,1192.946838943757,468.2624292565937,3.5476031481698445,16.381793237000238,2
81,2.6423199955218784,15.042005449930826,1.584962500721156,3,3,1191.4018820560589,467.6979364061178,3.5473746820672836,16.33250445900194,1
82,2.526569124889271,14.590345968049148,0.9182958340544896,2,3,1180.2024053061532,452.7367044398018,3.606818474694885,16.28078492200075,1
83,2.2093487850017848,14.266537971496582,1.584962500721156,3,3,1031.710771032487,470.461649644688,3.192975286745854,14.310978648001765,3
84,2.4107066086741784,15.35388188680013,1.584962500721156,3,3,1171.590438130957,470.62218722652733,3.489450072542008,16.287743561999378,2
85,1.517582827048997,15.315072631835937,1.584962500721156,3,3,1180.3120227065947,477.5589131273081,3.4715527032618616,16.367465052000625,2
86,3.1945518404245377,15.598873794078827,1.584962500721156,3,3,132.35499518255054,50.83604121969919,3.603566131566956,1.895223822000844,2
87,2.4362654973442357,14.945415935516358,1.584962500721156,3,3,1195.401452975992,477.6840481567241,3.5024939760680285,16.509377487000165,3
88,1.4488933397332828,14.671669635772705,1.584962500721156,3,3,1181.3949360565298,475.12625680381564,3.4864863162979,16.151735768002254,2
89,2.368494450412691,14.603247928619385,1.584962500721156,3,3,941.2449416183697,470.00201456816495,3.0026402280066393,12.99063472099806,2
90,3.2261143960865835,14.976214408874512,1.584962500721156,3,3,1181.502844559655,465.9917365420458,3.5354587901647254,16.380371079001634,2
91,2.3177280446949102,14.615999062856039,1.584962500721156,3,3,1173.3787757263644,478.3645394410122,3.4528966488559205,16.213156112000433,2
92,1.6918444636960823,14.933814016977946,1.584962500721156,3,3,1183.7239304488005,471.3773057170984,3.5112026312934623,16.40387391100012,2
93,2.9913086720282234,15.001913645181311,1.584962500721156,3,3,929.9837796075508,256.154207107964,4.630562191842435,12.855630142999871,2
94,2.1376118599142453,14.896052795120433,1.584962500721156,3,3,1049.2994489502762,251.2883638690849,5.175678621939436,14.4295147169978,2
95,2.2569126183042925,14.56907086054484,1.584962500721156,3,3,1191.6691178368828,475.3968921178124,3.5066826005702296,16.36049921200174,2
96,1.5240258844507237,14.411610123316446,1.584962500721156,3,3,1186.4605848907875,470.8491304582579,3.519831742571245,16.240277271001105,2
97,2.4278844221805533,14.621877059936523,1.584962500721156,3,3,1179.5534568722223,466.2347164423488,3.529956297276454,16.371280791998288,2
98,2.0428863382408817,14.827564893847834,1.584962500721156,3,3,1176.9456891614232,431.4689191917782,3.727764705198377,16.31918402700103,4
99,2.317010304921617,14.673420073191325,1.584962500721156,3,3,1173.268201062634,471.1767410146024,3.4900808951990965,16.202074008000636,3
100,1.3335839424760558,14.62433807269947,1.584962500721156,3,3,325.28223463713016,116.16954513522235,3.8000646319007174,4.542547408997052,1
101,0.9887146360054612,14.148733050028483,1.584962500721156,3,3,1184.0734933667502,475.9538435648197,3.4877905901509805,16.368835359000514,2
102,2.402537162609709,14.60623033841451,1.584962500721156,3,3,459.3834788100284,76.45238569318003,7.008752698099359,6.293264742998872,1
103,1.009093258768941,14.26386089960734,-0.0,1,3,1190.0323941512456,474.0097582685044,3.5105651801310547,16.355051320999337,4
104,2.879531065225601,15.066732648213705,1.584962500721156,3,3,1167.2782404858256,475.38571132023924,3.4554340037778273,16.162456096000824,2
105,1.7464662876197448,14.67712828318278,1.584962500721156,3,3,1179.8712915891508,469.8495903602218,3.511168075478311,16.351216667997505,2
106,2.3605821754814436,14.65092300415039,0.9182958340544896,2,3,1178.3515301025263,463.8487516939111,3.5403787889896234,16.2858800790018,3
107,2.813111312174857,15.615791820039686,1.584962500721156,3,3,840.9540109802713,473.0443888933909,2.777748623015155,11.728732087001845,1
108,1.9627614977676422,15.355260988871256,0.9182958340544896,2,3,1200.7743508905291,468.6623255693672,3.5621311664677453,16.39897999200184,1
109,2.928420638789733,15.235200373331706,0.9182958340544896,2,3,1186.9919938301741,469.55914075334624,3.5278860335373317,16.424643930000457,2
110,3.064085414055735,15.178116976420085,1.584962500721156,3,3,1179.9040459596317,475.9528782414166,3.479035425353918,16.327580484001373,3
111,4.0650277614810815,16.045372638702393,-0.0,1,3,1171.1044702633978,480.9893311070349,3.434782633469246,16.257613439000124,1
112,2.2499327848944812,14.62901517232259,1.584962500721156,3,3,1180.852769724832,472.58219174024345,3.498724645921258,16.293960985000012,2
113,2.3884748706252625,14.473892898559571,0.9182958340544896,2,3,1184.3706413646546,472.70965095632477,3.5054928304691684,16.213118532999943,2
114,3.476744663929567,15.134364261627198,1.584962500721156,3,3,1186.117659393514,470.88675834597467,3.5189021317138796,16.28848567500245,2
